borrower_id,borrower_name,state,sector,branch_id,loan_officer_id,disbursal_date,loan_amount,interest_rate,tenure_months,monthly_income,emi_amount,emi_to_income_ratio,credit_score,bounce_count_6m,dpd_current,gst_filing,collateral_type,prior_defaults,risk_category,loan_status,default
BRW_00783,Ria Dalal,Telangana,Electronics,BR_16,LO_038,2023-06-01,2000000,18.05,60,670142,50841,0.076,756,0,120,Regular,Machinery,0,Red,NPA,1
BRW_00784,Krisha Iyengar,Gujarat,Food & Beverage,BR_18,LO_040,2023-03-13,2000000,17.57,48,220698,58301,0.264,671,2,0,Regular,Machinery,0,Amber,Active,0
BRW_00785,Gaurika Jaggi,Punjab,Auto Parts,BR_04,LO_023,2024-04-30,500000,18.38,12,101000,45930,0.455,586,3,60,Regular,Inventory,0,Critical,Stressed,1
BRW_00786,Ishaan Dubey,Tamil Nadu,Textile,BR_20,LO_029,2023-07-16,2000000,15.19,24,263901,97153,0.368,594,6,60,Irregular,Gold,0,Critical,Stressed,1
BRW_00787,Raksha Brar,Maharashtra,Chemicals,BR_13,LO_011,2023-04-02,750000,17.02,48,241056,21649,0.09,684,0,0,Regular,Inventory,0,Amber,Active,0
BRW_00788,Gabriel Ahluwalia,Karnataka,Electronics,BR_13,LO_004,2022-06-12,5000000,17.38,24,1702183,248125,0.146,743,1,0,Irregular,Unsecured,0,Green,Active,0
BRW_00789,Chandani Sood,Gujarat,Electronics,BR_02,LO_036,2024-02-01,1000000,16.04,60,209249,24339,0.116,651,2,45,Non-Filer,Gold,0,Critical,Stressed,1
BRW_00790,Pranit Sule,Tamil Nadu,Chemicals,BR_09,LO_031,2024-06-01,1500000,13.87,48,162124,40891,0.252,653,1,45,Irregular,Gold,0,Red,Stressed,0
BRW_00791,William Kashyap,Karnataka,Retail Trade,BR_11,LO_010,2023-05-02,1000000,14.79,18,292029,62286,0.213,722,5,120,Regular,Gold,2,Critical,NPA,1
BRW_00792,Saanvi Kannan,Tamil Nadu,Electronics,BR_03,LO_016,2023-04-06,1000000,17.51,48,268228,29119,0.109,641,0,60,Regular,Property,1,Critical,Stressed,1
BRW_00793,Madhav Bera,Haryana,Construction,BR_17,LO_030,2022-09-23,1500000,13.59,36,263641,50968,0.193,725,1,15,Regular,Machinery,1,Red,Defaulted,1
BRW_00794,Shravya Sahota,Uttar Pradesh,Food & Beverage,BR_12,LO_035,2024-02-09,2000000,17.97,12,639200,183331,0.287,625,0,60,Irregular,Machinery,0,Red,Stressed,1
BRW_00795,Manbir Bhatia,Tamil Nadu,Textile,BR_05,LO_017,2022-09-11,500000,13.11,60,171737,11404,0.066,808,4,120,Irregular,Machinery,2,Critical,NPA,1
BRW_00796,Nimrat Kalla,Haryana,Chemicals,BR_14,LO_005,2024-05-10,1500000,16.75,48,345930,43088,0.125,684,3,75,Irregular,Gold,2,Critical,Stressed,0
BRW_00797,Aarini Dora,Punjab,Construction,BR_19,LO_003,2023-10-15,7500000,15.91,60,1745599,182026,0.104,688,1,60,Irregular,Property,0,Critical,Stressed,1
BRW_00798,Avi Bhargava,Punjab,Chemicals,BR_17,LO_016,2022-10-11,5000000,16.75,24,801643,246611,0.308,640,2,120,Irregular,Property,0,Critical,NPA,1
BRW_00799,Chanakya Mangal,Haryana,Textile,BR_04,LO_004,2024-02-24,10000000,14.56,24,2378166,482778,0.203,700,1,0,Irregular,Unsecured,0,Amber,Defaulted,1
BRW_00800,Chavvi Sarna,Maharashtra,Agri Processing,BR_01,LO_009,2024-03-07,2000000,18.03,48,397406,58781,0.148,622,5,90,Regular,Property,0,Critical,NPA,1
BRW_00801,Pranit Merchant,Karnataka,Textile,BR_17,LO_004,2023-06-18,1500000,15.93,36,242387,52683,0.217,751,0,0,Irregular,Property,2,Red,Active,0
BRW_00802,Faqid Tara,Tamil Nadu,Retail Trade,BR_10,LO_021,2023-05-12,7500000,13.52,48,736050,203147,0.276,678,0,15,Irregular,Machinery,0,Green,Active,0
BRW_00803,Garima Garde,Punjab,Textile,BR_08,LO_010,2023-10-04,10000000,15.97,18,1482311,628422,0.424,773,3,15,Regular,Gold,0,Red,Defaulted,1
BRW_00804,Neel Tak,Maharashtra,Textile,BR_11,LO_031,2022-09-02,5000000,13.51,36,667103,169700,0.254,634,0,75,Non-Filer,Machinery,1,Critical,Stressed,0
BRW_00805,Anmol Kalita,Madhya Pradesh,Retail Trade,BR_20,LO_017,2022-10-09,5000000,13.56,60,1131756,115203,0.102,793,2,0,Non-Filer,Unsecured,2,Red,Defaulted,1
BRW_00806,Anay Butala,Tamil Nadu,Food & Beverage,BR_10,LO_016,2023-03-27,2000000,14.3,48,484901,54954,0.113,786,4,0,Regular,Property,0,Red,Defaulted,1
BRW_00807,Ucchal Basak,Haryana,Electronics,BR_19,LO_039,2022-03-21,1500000,17.47,60,366471,37658,0.103,808,0,120,Irregular,Unsecured,0,Red,NPA,0
BRW_00808,Daksh Bedi,Madhya Pradesh,Textile,BR_06,LO_006,2024-01-01,500000,15.0,12,92404,45129,0.488,746,0,60,Regular,Property,0,Red,Stressed,0
BRW_00809,Qarin Rai,Gujarat,Retail Trade,BR_11,LO_030,2022-10-20,5000000,16.25,36,968660,176402,0.182,807,0,30,Regular,Property,1,Amber,Stressed,0
BRW_00810,Eesha Zachariah,Telangana,Construction,BR_16,LO_015,2022-08-29,500000,14.24,48,152622,13723,0.09,712,0,60,Regular,Machinery,0,Critical,Stressed,0
BRW_00811,Arunima Anand,Telangana,Agri Processing,BR_10,LO_031,2022-10-06,500000,13.35,12,104291,44740,0.429,764,5,15,Regular,Property,0,Red,Defaulted,1
BRW_00812,Ayushman Bhatti,Delhi,Agri Processing,BR_01,LO_030,2022-12-10,2000000,18.18,48,693397,58938,0.085,691,1,90,Regular,Machinery,0,Red,NPA,1
BRW_00813,Ojas Palan,West Bengal,Textile,BR_08,LO_037,2022-11-24,10000000,15.73,18,1986966,627288,0.316,722,5,30,Regular,Machinery,0,Red,Stressed,0
BRW_00814,Vinaya Gola,West Bengal,Food & Beverage,BR_17,LO_016,2023-07-08,3000000,18.04,24,766160,149830,0.196,670,1,60,Irregular,Property,2,Critical,Stressed,1
BRW_00815,Rachita Mahal,Delhi,Food & Beverage,BR_19,LO_036,2022-03-24,1000000,12.92,60,93598,22712,0.243,595,3,120,Regular,Gold,1,Critical,NPA,0
BRW_00816,Logan Dass,Gujarat,Construction,BR_09,LO_002,2022-05-22,1000000,12.53,48,256401,26594,0.104,636,0,0,Regular,Machinery,0,Red,Defaulted,1
BRW_00817,Nicholas Sur,Punjab,Textile,BR_20,LO_028,2022-06-04,5000000,17.49,36,1549425,179485,0.116,807,5,60,Regular,Unsecured,2,Critical,Stressed,1
BRW_00818,Zaitra Tak,Punjab,Agri Processing,BR_08,LO_040,2022-08-25,3000000,16.27,48,1003390,85436,0.085,681,0,0,Regular,Unsecured,2,Red,Active,0
BRW_00819,Ekta Ahluwalia,Rajasthan,Food & Beverage,BR_09,LO_017,2023-01-28,10000000,12.81,48,3492765,267332,0.077,789,1,120,Regular,Property,0,Red,NPA,0
BRW_00820,Aadi Subramaniam,Karnataka,Textile,BR_16,LO_038,2023-12-12,3000000,13.39,48,468564,81064,0.173,806,3,90,Regular,Machinery,0,Critical,NPA,1
BRW_00821,Nakul Sethi,Maharashtra,Chemicals,BR_14,LO_036,2022-06-06,2000000,17.1,48,470699,57813,0.123,604,5,120,Regular,Inventory,0,Critical,NPA,1
BRW_00822,Dalbir Bora,Karnataka,Food & Beverage,BR_06,LO_032,2023-12-25,5000000,14.68,36,1008469,172544,0.171,601,0,45,Regular,Gold,2,Critical,Stressed,1
BRW_00823,Zashil Ramaswamy,Maharashtra,Retail Trade,BR_09,LO_025,2022-08-08,500000,16.19,36,116115,17625,0.152,738,2,0,Regular,Unsecured,0,Amber,Active,0
BRW_00824,Alexander Vaidya,Uttar Pradesh,Chemicals,BR_11,LO_013,2022-03-07,5000000,13.73,48,612561,135956,0.222,702,6,0,Non-Filer,Inventory,2,Critical,Defaulted,1
BRW_00825,Neelima Char,Rajasthan,Electronics,BR_15,LO_014,2023-03-01,1000000,14.17,24,311160,48093,0.155,808,1,0,Regular,Property,0,Green,Active,0
BRW_00826,Anita Manda,Karnataka,Food & Beverage,BR_15,LO_025,2023-02-22,10000000,18.43,48,3255836,296001,0.091,741,0,60,Irregular,Machinery,0,Red,Stressed,1
BRW_00827,Ekiya Agate,Delhi,Agri Processing,BR_05,LO_035,2022-12-05,3000000,13.23,60,604225,68612,0.114,666,6,75,Regular,Unsecured,0,Critical,Stressed,1
BRW_00828,Veer Butala,Delhi,Auto Parts,BR_08,LO_029,2023-07-10,10000000,15.05,60,1557160,238161,0.153,723,0,0,Regular,Inventory,0,Green,Active,0
BRW_00829,Veer Sood,Uttar Pradesh,Chemicals,BR_20,LO_015,2023-04-23,2000000,17.41,36,236050,71714,0.304,777,0,15,Regular,Unsecured,0,Amber,Active,0
BRW_00830,Abdul Rajan,Uttar Pradesh,Electronics,BR_03,LO_015,2023-03-02,5000000,13.17,60,1323082,114200,0.086,766,0,90,Non-Filer,Inventory,0,Red,NPA,0
BRW_00831,Falguni Mani,Tamil Nadu,Construction,BR_20,LO_040,2022-03-05,1500000,14.41,60,246453,35222,0.143,722,1,0,Regular,Property,0,Red,Active,0
BRW_00832,Upma Choudhury,Madhya Pradesh,Construction,BR_04,LO_017,2022-07-31,5000000,15.81,18,1627877,313833,0.193,661,2,0,Irregular,Unsecured,0,Red,Active,0
BRW_00833,Fariq Sur,Gujarat,Agri Processing,BR_07,LO_025,2024-05-02,500000,14.87,48,130586,13882,0.106,681,1,120,Irregular,Unsecured,1,Critical,NPA,0
BRW_00834,Raagini Behl,Punjab,Food & Beverage,BR_17,LO_023,2023-03-07,5000000,14.72,48,1271675,138445,0.109,720,1,120,Regular,Property,2,Critical,NPA,1
BRW_00835,Ekiya Mangat,Madhya Pradesh,Textile,BR_12,LO_032,2023-02-03,7500000,14.04,48,1732789,205099,0.118,603,4,0,Non-Filer,Property,0,Critical,Active,0
BRW_00836,Peter Sharaf,Haryana,Food & Beverage,BR_06,LO_031,2024-02-28,2000000,15.61,48,184719,56281,0.305,720,3,0,Regular,Machinery,0,Amber,Active,0
BRW_00837,Jalsa Aggarwal,Telangana,Agri Processing,BR_04,LO_023,2023-08-22,750000,15.87,12,248714,68002,0.273,772,1,75,Regular,Gold,0,Red,Stressed,0
BRW_00838,Andrew Dutta,Uttar Pradesh,Construction,BR_18,LO_038,2023-12-14,2000000,16.07,48,499086,56752,0.114,819,6,0,Regular,Machinery,2,Critical,Defaulted,1
BRW_00839,Pavani Shere,West Bengal,Food & Beverage,BR_16,LO_017,2022-01-21,3000000,11.99,36,1045190,99628,0.095,615,1,0,Regular,Property,2,Red,Active,0
BRW_00840,Rudra Aurora,Maharashtra,Construction,BR_01,LO_029,2024-05-27,750000,15.92,36,168814,26338,0.156,628,6,120,Regular,Machinery,2,Critical,NPA,1
BRW_00841,Vihaan Randhawa,Tamil Nadu,Chemicals,BR_17,LO_002,2024-02-23,3000000,18.17,12,815189,275282,0.338,661,1,90,Irregular,Property,0,Red,NPA,0
BRW_00842,Adya Narain,Telangana,Electronics,BR_05,LO_011,2023-08-13,3000000,15.29,48,285529,83933,0.294,627,0,0,Regular,Machinery,0,Amber,Active,0
BRW_00843,Jhalak Ratti,Uttar Pradesh,Textile,BR_18,LO_016,2023-01-25,500000,16.51,24,125284,24603,0.196,676,5,0,Irregular,Inventory,2,Critical,Defaulted,1
BRW_00844,Abeer Goel,Gujarat,Chemicals,BR_06,LO_017,2023-05-04,500000,15.4,48,143227,14016,0.098,681,1,90,Regular,Unsecured,1,Critical,NPA,1
BRW_00845,Chatura Sinha,Madhya Pradesh,Construction,BR_13,LO_021,2022-01-07,1000000,17.48,36,290198,35892,0.124,750,6,75,Non-Filer,Machinery,2,Critical,Stressed,1
BRW_00846,Hemangini Raja,West Bengal,Construction,BR_08,LO_021,2022-12-27,1000000,18.01,18,287930,63810,0.222,585,0,0,Regular,Inventory,0,Red,Defaulted,1
BRW_00847,Avi Sama,Maharashtra,Auto Parts,BR_19,LO_006,2022-11-02,1500000,12.79,60,211644,33968,0.16,788,1,0,Irregular,Inventory,0,Amber,Defaulted,1
BRW_00848,Ikbal Batta,Tamil Nadu,Auto Parts,BR_16,LO_023,2024-02-11,750000,14.56,18,257518,46633,0.181,647,1,30,Irregular,Machinery,0,Amber,Stressed,0
BRW_00849,Jhalak Pant,Rajasthan,Chemicals,BR_18,LO_032,2023-02-04,10000000,14.25,24,3486991,481310,0.138,593,1,75,Regular,Property,0,Critical,Stressed,0
BRW_00850,Guneet Prakash,Punjab,Retail Trade,BR_07,LO_039,2024-05-23,5000000,14.34,48,502054,137486,0.274,609,4,60,Regular,Machinery,0,Critical,Stressed,0
BRW_00851,Onkar Lall,Rajasthan,Chemicals,BR_09,LO_038,2024-05-05,5000000,12.38,12,1664202,445133,0.267,689,1,0,Regular,Property,0,Amber,Active,0
BRW_00852,Ryan Garde,Delhi,Auto Parts,BR_01,LO_029,2023-03-06,3000000,17.2,48,474453,86875,0.183,791,0,120,Regular,Unsecured,0,Red,NPA,0
BRW_00853,Rachita Basak,Gujarat,Construction,BR_09,LO_031,2023-07-06,1000000,11.75,24,266106,46956,0.176,587,0,30,Regular,Gold,0,Red,Stressed,1
BRW_00854,Urvashi Venkatesh,Gujarat,Agri Processing,BR_10,LO_025,2024-02-05,3000000,15.2,24,513869,145745,0.284,761,0,90,Irregular,Machinery,0,Red,NPA,0
BRW_00855,Jason Grover,Madhya Pradesh,Chemicals,BR_18,LO_002,2024-01-23,7500000,16.13,60,2559702,182903,0.071,645,0,120,Regular,Unsecured,0,Critical,NPA,1
BRW_00856,William Parmar,Maharashtra,Construction,BR_01,LO_022,2023-07-14,7500000,12.95,24,805545,356387,0.442,808,6,0,Regular,Unsecured,0,Critical,Active,0
BRW_00857,Urmi Peri,Punjab,Agri Processing,BR_13,LO_037,2024-03-30,10000000,17.84,18,2143916,637295,0.297,711,2,0,Regular,Unsecured,0,Amber,Active,0
BRW_00858,Jasmit Gandhi,West Bengal,Agri Processing,BR_14,LO_015,2023-09-10,500000,17.37,60,97786,12525,0.128,781,5,0,Irregular,Property,1,Critical,Defaulted,1
BRW_00859,Anjali Samra,Haryana,Auto Parts,BR_07,LO_006,2022-08-14,500000,14.8,48,84013,13864,0.165,663,6,0,Regular,Inventory,0,Red,Active,0
BRW_00860,Isaac Oza,Madhya Pradesh,Chemicals,BR_08,LO_033,2023-05-15,1000000,14.38,48,254294,27517,0.108,767,0,45,Regular,Inventory,1,Critical,Stressed,0
BRW_00861,Siddharth Apte,Gujarat,Food & Beverage,BR_01,LO_011,2022-08-13,1000000,13.16,12,115385,89392,0.775,699,2,0,Regular,Inventory,1,Red,Active,0
BRW_00862,Vrinda Kara,Punjab,Textile,BR_02,LO_012,2022-10-07,7500000,16.61,24,2051241,369413,0.18,632,5,120,Regular,Property,0,Critical,NPA,1
BRW_00863,Janaki Parikh,Telangana,Auto Parts,BR_11,LO_024,2023-03-23,500000,12.42,24,172379,23634,0.137,678,1,0,Irregular,Inventory,0,Amber,Active,0
BRW_00864,Jeevika Andra,Tamil Nadu,Auto Parts,BR_01,LO_003,2023-05-13,750000,16.26,36,222923,26464,0.119,819,6,0,Irregular,Machinery,0,Red,Defaulted,1
BRW_00865,Teerth Tak,Rajasthan,Food & Beverage,BR_12,LO_030,2022-01-30,750000,17.4,60,234153,18801,0.08,653,0,45,Irregular,Gold,2,Critical,Stressed,1
BRW_00866,Yashoda Dani,West Bengal,Textile,BR_08,LO_019,2023-02-03,1000000,13.1,36,177101,33742,0.191,799,2,45,Regular,Gold,1,Critical,Stressed,0
BRW_00867,Lajita Kale,Rajasthan,Construction,BR_03,LO_007,2022-12-11,3000000,17.56,60,503158,75464,0.15,722,2,0,Non-Filer,Property,1,Critical,Defaulted,1
BRW_00868,Champak Thaker,Karnataka,Retail Trade,BR_10,LO_012,2023-11-16,500000,11.73,18,109801,30428,0.277,679,0,0,Regular,Property,0,Green,Active,0
BRW_00869,Triveni Khurana,Telangana,Chemicals,BR_15,LO_029,2023-11-27,750000,17.89,60,69259,19000,0.274,708,1,75,Regular,Inventory,1,Critical,Stressed,0
BRW_00870,Theodore Pillai,Madhya Pradesh,Retail Trade,BR_12,LO_008,2024-03-28,500000,12.33,48,167623,13248,0.079,729,0,90,Regular,Machinery,1,Critical,NPA,1
BRW_00871,Gautam Varghese,Gujarat,Construction,BR_02,LO_021,2023-02-19,2000000,16.02,12,237643,181480,0.764,798,5,0,Regular,Machinery,1,Critical,Defaulted,1
BRW_00872,Owen Khatri,Maharashtra,Electronics,BR_05,LO_013,2024-01-12,5000000,13.25,60,1619067,114406,0.071,800,5,0,Regular,Gold,0,Red,Active,0
BRW_00873,Harita Bawa,Punjab,Auto Parts,BR_09,LO_027,2022-06-19,7500000,17.36,60,769253,187849,0.244,594,0,120,Regular,Gold,0,Red,NPA,1
BRW_00874,Bhavna Mani,Maharashtra,Textile,BR_18,LO_004,2024-05-10,500000,15.09,60,151054,11918,0.079,781,1,15,Regular,Property,1,Red,Defaulted,1
BRW_00875,Ekavir Chacko,Rajasthan,Auto Parts,BR_06,LO_032,2023-04-24,5000000,12.45,12,605149,445297,0.736,791,0,45,Regular,Machinery,0,Critical,Stressed,1
BRW_00876,Imaran Ray,Uttar Pradesh,Agri Processing,BR_11,LO_024,2022-05-11,2000000,15.5,24,180591,97449,0.54,601,3,30,Irregular,Gold,1,Critical,Stressed,1
BRW_00877,Samuel Koshy,Gujarat,Auto Parts,BR_14,LO_009,2023-09-30,500000,14.36,12,137131,44978,0.328,757,0,30,Non-Filer,Unsecured,1,Red,Stressed,0
BRW_00878,Chakradhar Shah,Madhya Pradesh,Auto Parts,BR_01,LO_010,2023-07-01,1000000,16.13,24,155671,49025,0.315,627,1,0,Regular,Property,0,Amber,Active,0
BRW_00879,Mugdha Brar,Rajasthan,Construction,BR_04,LO_011,2022-01-28,5000000,17.67,48,1364569,146014,0.107,696,2,120,Irregular,Property,0,Critical,NPA,1
BRW_00880,Akshay Singhal,Delhi,Construction,BR_07,LO_033,2023-02-08,500000,14.37,12,114936,44980,0.391,652,3,0,Irregular,Property,2,Critical,Defaulted,1
BRW_00881,Umang Wason,Delhi,Construction,BR_09,LO_007,2023-08-30,5000000,13.53,24,546889,238955,0.437,699,0,75,Non-Filer,Unsecured,0,Critical,Stressed,1
BRW_00882,Upkaar Balan,Madhya Pradesh,Retail Trade,BR_17,LO_011,2023-08-01,2000000,11.6,48,663350,52275,0.079,758,3,30,Regular,Machinery,2,Red,Stressed,0
BRW_00883,Ladli Khatri,Delhi,Agri Processing,BR_17,LO_028,2023-11-10,500000,15.52,48,101062,14047,0.139,803,1,0,Irregular,Machinery,0,Amber,Active,0
BRW_00884,Nachiket Bhagat,Punjab,Electronics,BR_11,LO_038,2022-01-28,500000,14.32,24,139150,24082,0.173,596,6,0,Regular,Property,0,Red,Active,0
BRW_00885,Zaid Arora,Rajasthan,Electronics,BR_12,LO_030,2022-03-27,500000,14.12,24,107637,24034,0.223,685,2,0,Irregular,Property,1,Red,Defaulted,1
BRW_00886,Hemal Sabharwal,Delhi,Construction,BR_15,LO_008,2023-10-21,10000000,12.78,18,2431775,613449,0.252,662,1,0,Irregular,Inventory,1,Red,Defaulted,1
BRW_00887,Pranav Sehgal,Maharashtra,Textile,BR_02,LO_027,2023-03-15,1000000,14.51,48,161748,27582,0.171,683,1,0,Irregular,Machinery,0,Amber,Active,0
BRW_00888,Vivaan Sarna,Haryana,Retail Trade,BR_08,LO_022,2022-05-19,2000000,18.39,24,268194,100225,0.374,670,2,0,Regular,Machinery,2,Red,Active,0
BRW_00889,Max Chakraborty,Madhya Pradesh,Food & Beverage,BR_20,LO_032,2024-06-06,10000000,13.58,48,2264939,271162,0.12,758,0,0,Irregular,Property,0,Green,Active,0
BRW_00890,Henry Khatri,Rajasthan,Textile,BR_02,LO_014,2023-04-18,3000000,15.7,12,596577,271766,0.456,744,0,0,Regular,Machinery,0,Amber,Active,0
BRW_00891,Dalbir Madan,Delhi,Chemicals,BR_06,LO_026,2022-07-06,10000000,16.94,36,1853305,356228,0.192,805,1,15,Regular,Gold,1,Red,Active,0
BRW_00892,Isaiah Sur,Haryana,Chemicals,BR_01,LO_011,2022-02-21,7500000,16.74,36,1961948,266425,0.136,818,1,75,Regular,Property,1,Critical,Stressed,0
BRW_00893,Harini Sastry,Karnataka,Textile,BR_18,LO_007,2022-09-24,7500000,13.8,60,1998275,173735,0.087,628,5,30,Irregular,Unsecured,0,Critical,Stressed,1
BRW_00894,Nidra Dhingra,Haryana,Construction,BR_04,LO_030,2023-01-24,500000,15.78,24,46199,24429,0.529,638,1,90,Non-Filer,Property,1,Critical,NPA,1
BRW_00895,Vanya Modi,Uttar Pradesh,Food & Beverage,BR_08,LO_002,2022-12-02,10000000,17.6,24,1714610,497310,0.29,717,1,0,Irregular,Property,1,Red,Defaulted,1
BRW_00896,Jasmit Tandon,Rajasthan,Food & Beverage,BR_08,LO_035,2022-08-05,3000000,11.61,48,573529,78428,0.137,609,5,45,Regular,Machinery,0,Critical,Stressed,1
BRW_00897,Pranit Thakur,Gujarat,Retail Trade,BR_14,LO_026,2023-04-11,10000000,14.55,60,1061608,235543,0.222,664,1,0,Regular,Unsecured,1,Red,Active,0
BRW_00898,Nakul Dey,Madhya Pradesh,Food & Beverage,BR_20,LO_025,2022-12-01,1000000,13.07,24,143693,47574,0.331,600,0,60,Regular,Property,1,Critical,Stressed,1
BRW_00899,Edhitha Tara,Delhi,Chemicals,BR_14,LO_001,2022-12-12,1000000,14.22,48,93943,27436,0.292,613,3,90,Regular,Inventory,1,Critical,NPA,1
BRW_00900,Tara Sethi,Karnataka,Agri Processing,BR_01,LO_029,2024-02-19,3000000,14.41,24,1046956,144620,0.138,652,3,90,Regular,Machinery,2,Critical,NPA,1
BRW_00901,Udarsh Bhandari,Haryana,Construction,BR_20,LO_024,2024-06-19,10000000,16.73,48,2788704,287155,0.103,677,4,15,Regular,Property,0,Red,Defaulted,1
BRW_00902,Nidra Arora,Karnataka,Food & Beverage,BR_03,LO_038,2023-01-24,5000000,12.16,24,518057,235741,0.455,757,1,0,Regular,Property,0,Amber,Active,0
BRW_00903,Widisha Dewan,Karnataka,Retail Trade,BR_15,LO_001,2022-10-12,1000000,15.09,18,85467,62427,0.73,655,1,0,Non-Filer,Unsecured,0,Red,Active,0
BRW_00904,Rayaan Kashyap,Rajasthan,Chemicals,BR_19,LO_025,2024-02-10,1000000,15.45,48,274207,28059,0.102,754,5,0,Irregular,Property,2,Critical,Defaulted,1
BRW_00905,Ishani Sankar,Telangana,Agri Processing,BR_01,LO_034,2024-05-01,750000,14.96,18,148936,46774,0.314,664,6,0,Irregular,Inventory,0,Red,Defaulted,1
BRW_00906,Ronith Bumb,Maharashtra,Auto Parts,BR_03,LO_005,2023-03-08,10000000,16.62,18,2924351,631498,0.216,663,3,75,Regular,Unsecured,0,Critical,Stressed,0
BRW_00907,Praneel Nadkarni,Madhya Pradesh,Auto Parts,BR_20,LO_012,2022-09-16,1000000,14.19,18,329338,62004,0.188,713,0,30,Regular,Property,0,Green,Stressed,0
BRW_00908,Karan Raj,Telangana,Agri Processing,BR_01,LO_008,2024-05-04,2000000,18.11,18,483622,127716,0.264,757,5,120,Regular,Machinery,2,Critical,NPA,1
BRW_00909,Warhi Vyas,Telangana,Chemicals,BR_19,LO_014,2022-03-25,10000000,14.87,12,1305192,901969,0.691,688,1,0,Regular,Property,0,Red,Defaulted,1
BRW_00910,Ekavir Keer,Uttar Pradesh,Retail Trade,BR_17,LO_020,2023-04-27,7500000,15.5,60,2183942,180398,0.083,807,1,60,Irregular,Property,0,Red,Stressed,0
BRW_00911,Kamya Gala,West Bengal,Agri Processing,BR_13,LO_040,2022-01-20,750000,17.28,36,253551,26844,0.106,642,0,0,Regular,Property,0,Amber,Active,0
BRW_00912,Jack Kurian,Haryana,Construction,BR_20,LO_009,2024-02-07,1000000,13.43,12,236662,89519,0.378,591,5,0,Irregular,Inventory,0,Critical,Active,0
BRW_00913,Shivani Ghose,West Bengal,Construction,BR_16,LO_005,2023-07-07,750000,12.03,24,198104,35315,0.178,748,2,45,Non-Filer,Inventory,1,Critical,Stressed,1
BRW_00914,Banjeet Lad,Madhya Pradesh,Auto Parts,BR_12,LO_001,2022-02-23,7500000,16.45,24,1283386,368837,0.287,738,0,90,Regular,Inventory,1,Critical,NPA,1
BRW_00915,Agastya Dani,Rajasthan,Food & Beverage,BR_07,LO_011,2022-12-25,3000000,14.88,60,549037,71180,0.13,581,3,0,Regular,Unsecured,2,Critical,Defaulted,1
BRW_00916,Priya Kibe,Gujarat,Retail Trade,BR_17,LO_004,2022-08-18,3000000,17.78,36,835070,108126,0.129,723,0,60,Non-Filer,Property,0,Red,Stressed,1
BRW_00917,Abdul Chauhan,Maharashtra,Auto Parts,BR_11,LO_038,2023-10-28,10000000,18.38,36,3304981,363433,0.11,708,2,30,Irregular,Property,2,Red,Stressed,1
BRW_00918,Samar Nath,Telangana,Food & Beverage,BR_08,LO_017,2022-03-12,7500000,14.29,36,1873701,257389,0.137,711,4,75,Irregular,Property,0,Critical,Stressed,1
BRW_00919,Advaith Nazareth,Telangana,Food & Beverage,BR_10,LO_004,2024-03-10,1500000,14.41,18,439888,93161,0.212,626,0,120,Irregular,Property,0,Red,NPA,1
BRW_00920,Xiti Kuruvilla,Delhi,Electronics,BR_16,LO_032,2023-10-30,1500000,14.36,12,189512,134934,0.712,772,1,120,Regular,Property,1,Critical,NPA,0
BRW_00921,Vasudha Chaudhari,Punjab,Construction,BR_10,LO_005,2022-02-11,10000000,13.77,24,1372289,479042,0.349,631,2,0,Regular,Machinery,0,Red,Active,0
BRW_00922,Tanmayi Parmer,Delhi,Chemicals,BR_08,LO_022,2024-02-12,500000,16.97,12,111824,45595,0.408,626,0,0,Regular,Gold,0,Amber,Active,0
BRW_00923,Harini Puri,Tamil Nadu,Textile,BR_05,LO_014,2022-02-01,750000,16.81,12,95752,68335,0.714,678,6,0,Regular,Unsecured,2,Critical,Defaulted,1
BRW_00924,Warjas Purohit,Tamil Nadu,Chemicals,BR_17,LO_021,2022-09-11,750000,14.85,12,188586,67640,0.359,784,3,0,Regular,Property,2,Red,Defaulted,1
BRW_00925,Utkarsh Talwar,Madhya Pradesh,Textile,BR_13,LO_018,2022-07-24,3000000,11.81,36,476239,99370,0.209,629,1,75,Regular,Gold,0,Critical,Stressed,1
BRW_00926,Bimala Rana,Telangana,Agri Processing,BR_10,LO_003,2024-05-09,1500000,13.67,60,440570,34646,0.079,624,6,0,Irregular,Gold,1,Critical,Active,0
BRW_00927,Kala Mital,Haryana,Construction,BR_10,LO_011,2022-01-21,1000000,13.55,60,298189,23035,0.077,621,3,120,Regular,Machinery,1,Critical,NPA,1
BRW_00928,Sarthak Balasubramanian,Delhi,Food & Beverage,BR_12,LO_039,2023-09-29,1000000,17.18,36,205222,35742,0.174,802,3,60,Regular,Property,2,Critical,Stressed,1
BRW_00929,Nicholas Mital,Telangana,Retail Trade,BR_12,LO_036,2022-06-06,1000000,12.11,24,128818,47124,0.366,791,1,60,Regular,Unsecured,1,Critical,Stressed,1
BRW_00930,Ekbal Shukla,Gujarat,Textile,BR_07,LO_027,2022-09-02,3000000,17.14,24,763887,148528,0.194,763,4,15,Regular,Inventory,1,Critical,Active,0
BRW_00931,Hitesh Manda,Maharashtra,Chemicals,BR_11,LO_038,2022-05-10,7500000,16.18,24,2610393,367868,0.141,650,4,90,Regular,Unsecured,0,Critical,NPA,1
