borrower_id,borrower_name,state,sector,branch_id,loan_officer_id,disbursal_date,loan_amount,interest_rate,tenure_months,monthly_income,emi_amount,emi_to_income_ratio,credit_score,bounce_count_6m,dpd_current,gst_filing,collateral_type,prior_defaults,risk_category,loan_status,default,loan_age_months,credit_bucket,emi_stress_flag,high_bounce_flag,dpd_bucket,loan_size_cat,pd_score,predicted_risk
BRW_01577,Pranit Sarin,Uttar Pradesh,Chemicals,BR_06,LO_005,2023-04-13,7500000,14.0,18,931722.0,464363.0,0.498,725,5,0,Regular,Unsecured,2,Critical,Active,0,20,Good,0,1,Current,Enterprise,0.7272,Amber
BRW_01578,Aarnav Narula,Punjab,Auto Parts,BR_09,LO_026,2024-05-15,3000000,13.52,12,272519.0,268684.0,0.986,592,3,0,Regular,Machinery,2,Critical,Active,0,7,Poor,1,1,Current,Medium,0.9073,Critical
BRW_01579,Ekalinga Hayer,Maharashtra,Retail Trade,BR_12,LO_018,2022-11-06,1000000,13.3,36,125021.0,33838.0,0.271,686,0,0,Regular,Property,0,Green,Active,0,26,Good,0,0,Current,Small,0.415,Green
BRW_01580,Qabil Prabhu,Madhya Pradesh,Agri Processing,BR_04,LO_036,2022-07-23,3000000,16.15,24,607160.0,147104.0,0.242,708,0,0,Irregular,Machinery,2,Red,Active,0,29,Good,0,0,Current,Medium,0.4943,Amber
BRW_01581,Ridhi Dhar,Gujarat,Food & Beverage,BR_18,LO_001,2023-01-29,500000,14.44,36,73368.0,17195.0,0.234,809,0,0,Irregular,Unsecured,0,Green,Active,0,23,Excellent,0,0,Current,Small,0.264,Green
BRW_01582,Charles Bhattacharyya,Karnataka,Auto Parts,BR_15,LO_010,2024-05-23,1500000,18.26,12,224887.0,137705.0,0.612,664,0,0,Irregular,Property,1,Critical,Defaulted,1,7,Fair,1,0,Current,Medium,0.6906,Amber
BRW_01583,Farhan Natt,Karnataka,Construction,BR_04,LO_017,2023-05-10,3000000,16.29,60,949216.0,73417.0,0.077,741,6,0,Regular,Unsecured,1,Critical,Active,0,20,Excellent,0,1,Current,Medium,0.972,Critical
BRW_01584,Maanas Jha,Tamil Nadu,Electronics,BR_14,LO_035,2022-04-20,5000000,17.04,48,1095435.0,144378.0,0.132,720,0,0,Non-Filer,Property,0,Red,Active,0,32,Good,0,0,Current,Large,0.7079,Amber
BRW_01585,Vincent Uppal,Madhya Pradesh,Retail Trade,BR_18,LO_004,2022-08-31,1000000,13.55,36,276898.0,33959.0,0.123,688,1,120,Irregular,Machinery,0,Red,NPA,1,28,Good,0,0,DPD 90+,Small,0.8217,Red
BRW_01586,Nachiket Setty,Maharashtra,Auto Parts,BR_17,LO_027,2023-01-26,10000000,12.05,12,896419.0,888721.0,0.991,694,4,0,Irregular,Machinery,0,Red,Active,0,23,Good,1,1,Current,Enterprise,0.4974,Amber
BRW_01587,Triya Sachar,Tamil Nadu,Textile,BR_02,LO_011,2023-08-09,5000000,14.91,12,892970.0,451079.0,0.505,812,1,15,Irregular,Property,0,Critical,Active,0,17,Excellent,1,0,DPD 1-30,Large,0.5181,Amber
BRW_01588,Qushi Korpal,Rajasthan,Textile,BR_19,LO_003,2023-01-03,500000,13.7,18,104687.0,30887.0,0.295,630,1,0,Non-Filer,Unsecured,0,Red,Active,0,24,Fair,0,0,Current,Small,0.7007,Amber
BRW_01589,Zashil Chakraborty,Maharashtra,Chemicals,BR_14,LO_028,2023-08-12,750000,12.91,60,97749.0,17030.0,0.174,794,2,0,Irregular,Inventory,2,Critical,Active,0,16,Excellent,0,0,Current,Small,0.7977,Red
BRW_01590,Tripti Modi,Punjab,Electronics,BR_04,LO_011,2022-10-30,500000,18.17,18,56225.0,31943.0,0.568,580,1,15,Regular,Property,2,Critical,Active,0,26,Poor,1,0,DPD 1-30,Small,0.856,Red
BRW_01591,Triya Bose,Tamil Nadu,Food & Beverage,BR_02,LO_003,2023-12-18,10000000,14.61,60,3149820.0,235857.0,0.075,794,1,15,Regular,Machinery,0,Amber,Active,0,12,Excellent,0,0,DPD 1-30,Enterprise,0.2964,Green
BRW_01592,Zinal Dugar,Telangana,Agri Processing,BR_13,LO_036,2022-10-30,10000000,12.72,48,3237882.56,266887.0,0.08,700,3,120,Irregular,Inventory,0,Critical,NPA,0,26,Good,0,1,DPD 90+,Enterprise,0.5895,Amber
BRW_01593,Eiravati Guha,Punjab,Food & Beverage,BR_07,LO_003,2022-01-23,5000000,12.89,18,506389.0,306981.0,0.606,735,2,0,Regular,Property,0,Red,Active,0,35,Good,1,0,Current,Large,0.546,Amber
BRW_01594,Jagdish Gade,Haryana,Food & Beverage,BR_08,LO_025,2024-04-29,1000000,13.46,48,174235.0,27056.0,0.155,702,6,0,Irregular,Unsecured,2,Critical,Active,0,8,Good,0,1,Current,Small,0.9511,Critical
BRW_01595,Odika Ganguly,Karnataka,Food & Beverage,BR_10,LO_012,2023-11-06,2000000,18.5,24,677474.0,100332.0,0.148,611,0,15,Regular,Property,0,Red,Active,0,14,Poor,0,0,DPD 1-30,Medium,0.809,Red
BRW_01596,Girindra Gour,Telangana,Electronics,BR_03,LO_012,2023-02-10,1500000,13.38,24,153680.0,71580.0,0.466,779,0,0,Regular,Property,1,Amber,Active,0,23,Excellent,0,0,Current,Medium,0.3417,Green
BRW_01597,Yadavi Thakur,West Bengal,Food & Beverage,BR_04,LO_032,2022-10-09,5000000,13.8,60,1268915.0,115823.0,0.091,762,0,0,Regular,Property,0,Red,Active,0,27,Excellent,0,0,Current,Large,0.3658,Green
BRW_01598,Nihal Borde,Gujarat,Construction,BR_06,LO_040,2022-01-09,10000000,16.12,60,3237882.56,243818.0,0.071,733,1,0,Irregular,Property,0,Critical,Active,0,36,Good,0,0,Current,Enterprise,0.2918,Green
BRW_01599,Arya Biswas,Madhya Pradesh,Electronics,BR_20,LO_010,2023-08-03,750000,13.56,18,258090.0,46281.0,0.179,721,0,0,Irregular,Property,0,Green,Active,0,17,Good,0,0,Current,Small,0.2462,Green
BRW_01600,Damyanti Sarkar,West Bengal,Construction,BR_07,LO_019,2024-06-04,7500000,13.01,24,1554227.0,356598.0,0.229,795,2,60,Regular,Unsecured,2,Critical,Stressed,1,7,Excellent,0,0,DPD 31-60,Enterprise,0.4106,Green
BRW_01601,Lohit Dube,Madhya Pradesh,Electronics,BR_07,LO_007,2023-12-04,10000000,12.61,36,1239422.0,335064.0,0.27,819,5,0,Regular,Property,1,Red,Active,0,13,Excellent,0,1,Current,Enterprise,0.6826,Amber
BRW_01602,Kabir Palla,Uttar Pradesh,Chemicals,BR_17,LO_024,2024-03-07,10000000,13.69,36,1345627.0,340272.0,0.253,672,6,0,Regular,Property,0,Critical,Defaulted,1,10,Fair,0,1,Current,Enterprise,0.8882,Critical
BRW_01603,Vinaya Ranganathan,Maharashtra,Auto Parts,BR_06,LO_039,2024-02-02,5000000,12.24,36,1600961.0,166645.0,0.104,647,6,0,Regular,Property,0,Critical,Active,0,11,Fair,0,1,Current,Large,0.806,Red
BRW_01604,Chakrika Sachdev,Maharashtra,Textile,BR_19,LO_032,2022-02-20,10000000,11.63,24,3237882.56,469008.0,0.144,642,4,0,Regular,Inventory,0,Critical,Active,0,34,Fair,0,1,Current,Enterprise,0.6444,Amber
BRW_01605,Chakradev Venkataraman,Punjab,Food & Beverage,BR_18,LO_023,2023-09-13,10000000,17.13,36,2441275.0,357174.0,0.146,661,1,0,Irregular,Inventory,0,Amber,Active,0,15,Fair,0,0,Current,Enterprise,0.6057,Amber
BRW_01606,Nitesh Viswanathan,Karnataka,Chemicals,BR_12,LO_019,2024-02-03,1000000,12.47,48,286867.0,26565.0,0.093,721,0,0,Non-Filer,Gold,2,Critical,Active,0,11,Good,0,0,Current,Small,0.881,Critical
BRW_01607,Finn Hegde,Madhya Pradesh,Auto Parts,BR_19,LO_003,2023-05-24,1500000,16.93,12,419672.0,136757.0,0.326,734,0,0,Regular,Property,2,Amber,Active,0,19,Good,0,0,Current,Medium,0.3558,Green
BRW_01608,Patrick Kohli,West Bengal,Textile,BR_11,LO_025,2024-05-02,750000,17.08,60,194018.0,18671.0,0.096,620,3,30,Regular,Inventory,2,Critical,Stressed,1,8,Poor,0,1,DPD 1-30,Small,0.859,Red
BRW_01609,Parth Mallick,Haryana,Retail Trade,BR_17,LO_025,2022-10-21,1000000,15.27,18,303364.0,62511.0,0.206,818,6,0,Irregular,Inventory,0,Red,Active,0,26,Excellent,0,1,Current,Small,0.3736,Green
BRW_01610,Idika Pingle,Maharashtra,Agri Processing,BR_03,LO_006,2024-03-05,2000000,13.67,48,530119.0,54322.0,0.102,582,0,0,Non-Filer,Machinery,0,Red,Active,0,10,Poor,0,0,Current,Medium,0.6076,Amber
BRW_01611,Udant Anand,Madhya Pradesh,Construction,BR_15,LO_033,2024-03-29,2000000,12.52,36,448361.0,66926.0,0.149,673,2,60,Non-Filer,Machinery,0,Red,Stressed,0,9,Fair,0,0,DPD 31-60,Medium,0.6412,Amber
BRW_01612,Abha Dass,Madhya Pradesh,Retail Trade,BR_05,LO_033,2022-08-24,3000000,16.66,12,431934.0,273130.0,0.632,638,1,15,Regular,Gold,0,Red,Active,0,28,Fair,1,0,DPD 1-30,Medium,0.4387,Green
BRW_01613,Xiti Sankaran,Madhya Pradesh,Electronics,BR_04,LO_015,2023-09-14,5000000,15.71,18,1404248.0,313597.0,0.223,807,1,0,Regular,Property,0,Red,Active,0,15,Excellent,0,0,Current,Large,0.7577,Red
BRW_01614,Wazir Swamy,Madhya Pradesh,Textile,BR_01,LO_020,2024-04-01,5000000,16.09,48,1039141.0,141931.0,0.137,730,0,0,Regular,Property,2,Red,Active,0,9,Good,0,0,Current,Large,0.5373,Amber
BRW_01615,Yashvi Chahal,Punjab,Retail Trade,BR_03,LO_032,2022-12-27,500000,11.56,18,79796.0,30388.0,0.381,597,5,0,Irregular,Property,2,Critical,Defaulted,1,24,Poor,0,1,Current,Small,0.8451,Red
BRW_01616,Kabir Randhawa,Telangana,Agri Processing,BR_10,LO_024,2022-08-13,750000,17.99,60,222394.0,19040.0,0.086,817,1,15,Irregular,Machinery,0,Amber,Active,0,29,Excellent,0,0,DPD 1-30,Small,0.2699,Green
BRW_01617,Wishi Lad,Madhya Pradesh,Chemicals,BR_13,LO_003,2023-10-14,10000000,11.96,24,2681126.0,470547.0,0.176,818,6,120,Regular,Property,0,Red,NPA,0,14,Excellent,0,1,DPD 90+,Enterprise,0.5148,Amber
BRW_01618,Ansh Oommen,Rajasthan,Textile,BR_07,LO_004,2022-07-14,750000,14.07,36,249811.0,25658.0,0.103,683,0,15,Irregular,Inventory,1,Critical,Active,0,30,Good,0,0,DPD 1-30,Small,0.8489,Red
BRW_01619,Shivansh Sen,Maharashtra,Retail Trade,BR_14,LO_006,2023-09-28,3000000,14.32,48,374007.0,82461.0,0.22,653,0,0,Regular,Unsecured,0,Green,Active,0,15,Fair,0,0,Current,Medium,0.3594,Green
BRW_01620,Krishna Puri,Delhi,Construction,BR_13,LO_019,2022-09-14,500000,11.51,48,127640.0,13046.0,0.102,699,5,15,Non-Filer,Machinery,1,Critical,Active,0,28,Good,0,1,DPD 1-30,Small,0.9599,Critical
BRW_01621,Abeer Peri,Delhi,Construction,BR_05,LO_026,2023-11-26,1000000,14.98,12,145944.0,90248.0,0.618,655,3,0,Regular,Machinery,0,Critical,Defaulted,1,13,Fair,1,1,Current,Small,0.88,Critical
BRW_01622,Vedhika Hayre,Tamil Nadu,Auto Parts,BR_11,LO_025,2024-02-13,750000,16.77,12,242975.0,68321.0,0.281,748,6,0,Regular,Gold,0,Critical,Active,0,10,Excellent,0,1,Current,Small,0.8974,Critical
BRW_01623,Qushi Grover,Gujarat,Retail Trade,BR_14,LO_025,2024-01-09,1000000,17.26,12,106864.0,91328.0,0.855,587,0,0,Regular,Inventory,0,Critical,Active,0,11,Poor,1,0,Current,Small,0.4051,Green
BRW_01624,Yatan Gola,Tamil Nadu,Food & Beverage,BR_01,LO_010,2024-02-25,2000000,17.66,18,514327.0,127287.0,0.247,739,3,90,Regular,Machinery,2,Red,NPA,1,10,Good,0,1,DPD 61-90,Medium,0.7182,Amber
BRW_01625,Quincy Ahluwalia,Haryana,Retail Trade,BR_05,LO_038,2023-11-07,3000000,14.91,36,880779.0,103863.0,0.118,660,1,0,Irregular,Inventory,0,Amber,Active,0,14,Fair,0,0,Current,Medium,0.4861,Green
BRW_01626,Saanvi Raja,Karnataka,Chemicals,BR_03,LO_020,2023-11-29,10000000,15.91,18,1758278.0,628138.0,0.357,748,6,15,Regular,Inventory,1,Critical,Active,0,13,Excellent,0,1,DPD 1-30,Enterprise,0.8267,Red
BRW_01627,Jalsa Chandra,Madhya Pradesh,Textile,BR_01,LO_005,2024-05-08,1500000,12.06,36,506425.0,49864.0,0.098,752,0,0,Irregular,Property,1,Red,Active,0,7,Excellent,0,0,Current,Medium,0.845,Red
BRW_01628,Janaki Kakar,Tamil Nadu,Textile,BR_17,LO_035,2022-05-21,5000000,14.92,48,1548486.0,138951.0,0.09,785,1,0,Regular,Machinery,0,Amber,Active,0,31,Excellent,0,0,Current,Large,0.2375,Green
BRW_01629,Vrinda Arora,Madhya Pradesh,Chemicals,BR_20,LO_005,2023-10-06,3000000,12.58,18,478640.0,183755.0,0.384,680,1,0,Regular,Property,1,Critical,Defaulted,1,15,Fair,0,0,Current,Medium,0.8101,Red
BRW_01630,Dipta Choudhury,Rajasthan,Retail Trade,BR_12,LO_035,2022-04-10,750000,14.09,18,61527.0,46468.0,0.755,588,1,0,Irregular,Unsecured,0,Critical,Active,0,33,Poor,1,0,Current,Small,0.7385,Red
BRW_01631,Amara Brar,Maharashtra,Chemicals,BR_13,LO_003,2023-10-05,7500000,13.81,18,1200730.0,463696.0,0.386,669,0,30,Non-Filer,Property,0,Red,Stressed,1,15,Fair,0,0,DPD 1-30,Enterprise,0.7955,Red
BRW_01632,Kiaan Khatri,Karnataka,Agri Processing,BR_06,LO_032,2023-10-24,5000000,14.46,24,779769.0,241152.0,0.309,627,2,0,Regular,Property,2,Critical,Active,0,14,Fair,0,0,Current,Large,0.6838,Amber
BRW_01633,Isha Hayer,Gujarat,Electronics,BR_03,LO_036,2022-02-10,5000000,15.5,60,1601452.0,120265.0,0.075,694,0,15,Non-Filer,Machinery,0,Red,Active,0,35,Good,0,0,DPD 1-30,Large,0.7505,Red
BRW_01634,Amara Date,Rajasthan,Chemicals,BR_11,LO_030,2022-11-13,7500000,17.82,36,2558420.0,270466.0,0.106,731,4,30,Irregular,Gold,1,Critical,Stressed,0,26,Good,0,1,DPD 1-30,Enterprise,0.7344,Amber
BRW_01635,Dayamai Rau,Uttar Pradesh,Construction,BR_11,LO_039,2024-03-18,500000,14.26,36,49509.0,17152.0,0.346,666,1,75,Regular,Machinery,2,Critical,Stressed,0,9,Fair,0,0,DPD 61-90,Small,0.7677,Red
BRW_01636,Triya Cheema,Uttar Pradesh,Chemicals,BR_10,LO_029,2023-03-28,500000,18.37,18,103624.0,31991.0,0.309,674,4,0,Irregular,Gold,0,Critical,Active,0,21,Fair,0,1,Current,Small,0.7768,Red
BRW_01637,Aayush Natt,Rajasthan,Textile,BR_11,LO_026,2022-02-04,7500000,16.81,24,1710372.0,370132.0,0.216,810,6,0,Regular,Inventory,0,Critical,Active,0,35,Excellent,0,1,Current,Enterprise,0.7549,Red
BRW_01638,Warhi Agarwal,Tamil Nadu,Construction,BR_16,LO_025,2023-08-17,1500000,15.08,18,157629.0,93633.0,0.594,751,1,0,Regular,Inventory,1,Critical,Active,0,16,Excellent,1,0,Current,Medium,0.9632,Critical
BRW_01639,Diya Gade,Rajasthan,Textile,BR_20,LO_012,2023-01-09,2000000,16.01,36,363848.0,70323.0,0.193,765,1,120,Irregular,Gold,2,Red,NPA,1,24,Excellent,0,0,DPD 90+,Medium,0.7389,Red
BRW_01640,Azad Modi,Tamil Nadu,Auto Parts,BR_10,LO_018,2024-01-20,7500000,12.22,60,1242091.0,167668.0,0.135,773,1,75,Regular,Property,2,Red,Stressed,0,11,Excellent,0,0,DPD 61-90,Enterprise,0.6316,Amber
BRW_01641,Kamya Keer,Tamil Nadu,Food & Beverage,BR_12,LO_026,2022-05-15,2000000,17.41,60,449470.0,50147.0,0.112,693,1,0,Regular,Unsecured,0,Red,Active,0,32,Good,0,0,Current,Medium,0.6838,Amber
BRW_01642,Vinaya Parikh,Rajasthan,Textile,BR_19,LO_015,2022-04-03,1500000,15.58,48,387782.0,42188.0,0.109,597,2,45,Regular,Gold,2,Critical,Stressed,1,33,Poor,0,0,DPD 31-60,Medium,0.9337,Critical
BRW_01643,Upasna Chaudhari,West Bengal,Construction,BR_09,LO_005,2022-10-30,3000000,18.4,24,809822.0,150352.0,0.186,787,1,0,Irregular,Unsecured,2,Red,Active,0,26,Excellent,0,0,Current,Medium,0.6013,Amber
BRW_01644,Gavin Chacko,West Bengal,Auto Parts,BR_04,LO_033,2022-12-01,2000000,15.96,60,233847.0,48593.0,0.208,608,1,0,Irregular,Gold,0,Critical,Active,0,25,Poor,0,0,Current,Medium,0.6543,Amber
BRW_01645,Aarnav Kale,Telangana,Textile,BR_15,LO_009,2024-02-05,5000000,17.34,24,1497479.0,248028.0,0.166,782,4,0,Regular,Unsecured,1,Critical,Active,0,11,Excellent,0,1,Current,Large,0.8042,Red
BRW_01646,Hema Master,Rajasthan,Agri Processing,BR_07,LO_032,2023-03-02,5000000,17.1,18,1316031.0,316887.0,0.241,581,2,30,Non-Filer,Property,1,Critical,Stressed,1,22,Poor,0,0,DPD 1-30,Large,0.935,Critical
BRW_01647,Damini Sethi,Gujarat,Chemicals,BR_05,LO_013,2022-06-29,1500000,13.92,48,480075.0,40929.0,0.085,657,0,0,Regular,Property,0,Amber,Active,0,30,Fair,0,0,Current,Medium,0.469,Green
BRW_01648,Oviya Nagy,Haryana,Food & Beverage,BR_19,LO_028,2022-07-25,2000000,13.32,36,402641.0,67696.0,0.168,647,1,30,Irregular,Property,0,Amber,Stressed,1,29,Fair,0,0,DPD 1-30,Medium,0.5845,Amber
BRW_01649,Nilima Sunder,West Bengal,Textile,BR_15,LO_023,2022-05-16,1000000,14.51,60,321350.0,23533.0,0.073,810,1,30,Non-Filer,Property,0,Red,Stressed,0,32,Excellent,0,0,DPD 1-30,Small,0.2224,Green
BRW_01650,Odika Kothari,Karnataka,Auto Parts,BR_06,LO_024,2024-03-16,1500000,14.77,60,470638.0,35504.0,0.075,677,1,15,Irregular,Inventory,0,Amber,Active,0,9,Fair,0,0,DPD 1-30,Medium,0.47,Green
BRW_01651,Teerth Kothari,Telangana,Agri Processing,BR_20,LO_031,2023-07-07,1500000,13.18,12,297555.0,134102.0,0.451,696,2,0,Regular,Property,0,Amber,Active,0,18,Good,0,0,Current,Medium,0.4268,Green
BRW_01652,Chatura Peri,Rajasthan,Retail Trade,BR_15,LO_005,2024-06-16,1000000,17.76,36,182908.0,36032.0,0.197,689,1,0,Irregular,Property,2,Critical,Active,0,6,Good,0,0,Current,Small,0.6777,Amber
BRW_01653,Anika Bahri,Telangana,Auto Parts,BR_17,LO_002,2023-01-10,2000000,15.3,60,663718.0,47895.0,0.072,746,2,0,Regular,Gold,0,Red,Active,0,24,Excellent,0,0,Current,Medium,0.1921,Green
BRW_01654,Abhiram Chawla,Karnataka,Chemicals,BR_19,LO_030,2023-06-28,2000000,18.35,60,546188.0,51168.0,0.094,780,4,0,Irregular,Unsecured,1,Critical,Active,0,18,Excellent,0,1,Current,Medium,0.9365,Critical
BRW_01655,Vaishnavi Bhavsar,Karnataka,Auto Parts,BR_03,LO_005,2023-05-29,5000000,17.17,36,1653131.0,178686.0,0.108,811,1,0,Regular,Gold,2,Critical,Active,0,19,Excellent,0,0,Current,Large,0.8582,Red
BRW_01656,Onkar Sarin,Karnataka,Agri Processing,BR_18,LO_010,2022-10-07,1500000,15.39,48,442774.0,42043.0,0.095,620,0,75,Regular,Gold,0,Critical,Stressed,0,27,Poor,0,0,DPD 61-90,Medium,0.7191,Amber
BRW_01657,Theodore Dayal,West Bengal,Auto Parts,BR_10,LO_036,2024-04-30,1500000,18.13,24,366765.0,74980.0,0.204,778,5,0,Regular,Machinery,2,Critical,Active,0,8,Excellent,0,1,Current,Medium,0.8389,Red
BRW_01658,Upadhriti Sankaran,Maharashtra,Agri Processing,BR_15,LO_036,2022-06-18,10000000,15.03,36,1112802.0,346800.0,0.312,694,0,0,Regular,Unsecured,1,Critical,Active,0,30,Good,0,0,Current,Enterprise,0.7396,Red
BRW_01659,Udyati Solanki,Maharashtra,Textile,BR_18,LO_007,2022-09-21,3000000,17.71,24,476099.0,149352.0,0.314,660,4,0,Regular,Machinery,0,Red,Active,0,27,Fair,0,1,Current,Medium,0.6177,Amber
BRW_01660,Qarin Master,Uttar Pradesh,Electronics,BR_15,LO_029,2024-04-24,1500000,14.01,48,512381.0,40997.0,0.08,701,6,0,Irregular,Unsecured,0,Red,Active,0,8,Good,0,1,Current,Medium,0.7914,Red
BRW_01661,Onkar Pant,Maharashtra,Agri Processing,BR_19,LO_032,2023-05-09,750000,14.15,48,124682.0,20551.0,0.165,666,1,0,Regular,Property,0,Red,Active,0,20,Fair,0,0,Current,Small,0.8314,Red
BRW_01662,Reva Mahal,Madhya Pradesh,Agri Processing,BR_20,LO_027,2024-04-05,3000000,14.43,18,315536.0,186350.0,0.591,816,5,0,Regular,Gold,0,Critical,Defaulted,1,9,Excellent,1,1,Current,Medium,0.9404,Critical
BRW_01663,Chandani Mander,West Bengal,Food & Beverage,BR_05,LO_001,2022-10-30,750000,15.33,12,203279.0,67810.0,0.334,782,0,60,Regular,Inventory,0,Green,Stressed,0,26,Excellent,0,0,DPD 31-60,Small,0.1475,Green
BRW_01664,Daniel Pillay,Rajasthan,Agri Processing,BR_11,LO_020,2024-02-04,2000000,15.37,48,556362.0,56037.0,0.101,601,6,0,Irregular,Machinery,0,Critical,Active,0,11,Poor,0,1,Current,Medium,0.7933,Red
BRW_01665,Aadhya Sachdeva,Gujarat,Agri Processing,BR_09,LO_034,2024-06-10,3000000,14.97,48,471220.0,83446.0,0.177,789,6,120,Regular,Inventory,0,Critical,NPA,1,6,Excellent,0,1,DPD 90+,Medium,0.9596,Critical
BRW_01666,Urvi Om,Tamil Nadu,Retail Trade,BR_05,LO_036,2022-12-13,1500000,13.64,24,240557.0,71764.0,0.298,628,4,45,Regular,Gold,2,Critical,Stressed,1,25,Fair,0,1,DPD 31-60,Medium,0.7845,Red
BRW_01667,Triya Gade,West Bengal,Electronics,BR_11,LO_026,2024-04-03,1000000,17.99,48,206601.0,29369.0,0.142,735,3,0,Regular,Gold,0,Amber,Active,0,9,Good,0,1,Current,Small,0.4044,Green
BRW_01668,Abha Tailor,Delhi,Textile,BR_07,LO_023,2022-04-28,5000000,15.62,36,429415.0,174848.0,0.407,595,3,75,Irregular,Property,2,Critical,Stressed,0,32,Poor,0,1,DPD 61-90,Large,0.728,Amber
BRW_01669,Jagdish Chaudhari,Telangana,Chemicals,BR_02,LO_033,2023-04-25,750000,14.35,18,219837.0,46559.0,0.212,813,6,0,Regular,Property,0,Critical,Active,0,20,Excellent,0,1,Current,Small,0.9569,Critical
BRW_01670,Siya Mitter,Tamil Nadu,Food & Beverage,BR_20,LO_001,2022-03-19,3000000,16.06,18,496841.0,188654.0,0.38,647,5,30,Regular,Property,1,Critical,Stressed,1,33,Fair,0,1,DPD 1-30,Medium,0.9189,Critical
BRW_01671,Faris Vala,Telangana,Retail Trade,BR_20,LO_003,2022-05-25,1500000,16.88,36,465774.0,53389.0,0.115,769,4,0,Irregular,Property,0,Critical,Defaulted,1,31,Excellent,0,1,Current,Medium,0.8596,Red
BRW_01672,Keya Dugar,Rajasthan,Construction,BR_19,LO_035,2024-02-12,3000000,18.23,60,890130.0,76556.0,0.086,743,0,45,Regular,Property,2,Critical,Stressed,1,10,Excellent,0,0,DPD 31-60,Medium,0.8562,Red
BRW_01673,Varsha Kaur,Karnataka,Electronics,BR_18,LO_035,2022-08-20,1500000,15.0,48,387867.0,41746.0,0.108,601,2,45,Regular,Inventory,0,Amber,Stressed,0,28,Poor,0,0,DPD 31-60,Medium,0.6895,Amber
BRW_01674,Upadhriti Kanda,Rajasthan,Textile,BR_16,LO_013,2024-05-30,1500000,12.28,12,251574.0,133469.0,0.531,718,2,30,Regular,Machinery,0,Critical,Stressed,1,7,Good,1,0,DPD 1-30,Medium,0.9249,Critical
BRW_01675,Christopher Bali,Delhi,Textile,BR_01,LO_033,2023-11-24,1500000,14.59,48,329108.0,41435.0,0.126,664,1,30,Non-Filer,Gold,0,Red,Stressed,0,13,Fair,0,0,DPD 1-30,Medium,0.4361,Green
BRW_01676,Siya Sami,Uttar Pradesh,Construction,BR_03,LO_013,2024-01-12,10000000,14.85,18,2001038.0,623142.0,0.311,700,0,0,Regular,Machinery,1,Red,Active,0,11,Good,0,0,Current,Enterprise,0.4162,Green
BRW_01677,Chaman Master,Madhya Pradesh,Chemicals,BR_09,LO_022,2023-11-22,5000000,17.78,12,857490.0,457876.0,0.534,811,5,0,Regular,Machinery,0,Critical,Active,0,13,Excellent,1,1,Current,Large,0.8228,Red
BRW_01678,Aachal Kale,West Bengal,Agri Processing,BR_17,LO_005,2023-02-11,1000000,14.26,60,308996.0,23403.0,0.076,812,3,0,Regular,Property,0,Red,Active,0,23,Excellent,0,1,Current,Small,0.5226,Amber
BRW_01679,Abhimanyu Mahal,Gujarat,Retail Trade,BR_08,LO_017,2024-05-16,1000000,18.17,24,210546.0,50006.0,0.238,659,1,0,Non-Filer,Gold,2,Red,Active,0,7,Fair,0,0,Current,Small,0.4546,Green
BRW_01680,Chakradhar Lad,West Bengal,Auto Parts,BR_16,LO_010,2024-04-03,3000000,14.9,24,914505.0,145317.0,0.159,749,2,15,Regular,Gold,0,Amber,Active,0,9,Excellent,0,0,DPD 1-30,Medium,0.4097,Green
BRW_01681,Garima Gandhi,Tamil Nadu,Food & Beverage,BR_12,LO_027,2023-07-25,3000000,18.32,48,325226.0,88627.0,0.273,634,1,0,Regular,Property,1,Red,Defaulted,1,17,Fair,0,0,Current,Medium,0.6071,Amber
BRW_01682,Ikshita Palla,Uttar Pradesh,Auto Parts,BR_04,LO_015,2023-01-10,1500000,11.56,48,177115.0,39177.0,0.221,780,0,90,Irregular,Property,1,Critical,NPA,1,24,Excellent,0,0,DPD 61-90,Medium,0.8189,Red
BRW_01683,Aryan Yohannan,Punjab,Construction,BR_05,LO_009,2022-04-03,10000000,17.79,12,3237882.56,897215.7600000001,0.266,614,0,0,Non-Filer,Property,0,Critical,Active,0,33,Poor,0,0,Current,Enterprise,0.8924,Critical
BRW_01684,Imaran Kapoor,Haryana,Textile,BR_07,LO_007,2024-03-20,1500000,18.02,12,358046.0,137534.0,0.384,764,0,30,Irregular,Gold,2,Critical,Stressed,1,9,Excellent,0,0,DPD 1-30,Medium,0.8298,Red
BRW_01685,Netra Sama,Haryana,Chemicals,BR_18,LO_010,2023-02-09,10000000,18.23,60,2176378.0,255187.0,0.117,613,5,0,Regular,Inventory,1,Critical,Active,0,23,Poor,0,1,Current,Enterprise,0.8998,Critical
BRW_01686,Farhan Pillay,Gujarat,Textile,BR_20,LO_013,2022-01-15,1500000,11.59,48,331878.0,39199.0,0.118,652,5,45,Regular,Inventory,0,Red,Stressed,0,36,Fair,0,1,DPD 31-60,Medium,0.5365,Amber
BRW_01687,Tara Kapoor,Rajasthan,Food & Beverage,BR_14,LO_016,2022-09-28,750000,12.7,18,103591.0,45980.0,0.444,656,1,75,Regular,Property,1,Critical,Stressed,1,27,Fair,0,0,DPD 61-90,Small,0.795,Red
